3.9397,0.57586,0.39844,1.3547,-3.7435,5.6274,-5.2004,-2.0257,2
2.096,2.251,9.3538,3.1016,-2.1045,6.2157,-1.728,-6.4854,2
1.6502,7.5692,8.15,-1.3892,-0.48279,3.7335,-9.2376,-9.1674,2
-0.070395,4.9676,0.41453,-2.4509,-0.60842,6.1219,-5.4653,-7.8621,2
0.036656,2.6622,3.1954,-3.2892,-1.3766,5.1687,-0.34875,-4.7129,1
1.3287,4.2945,2.4319,0.55781,1.5678,3.9016,-5.9552,-3.4936,1
1.6352,3.3664,4.5548,-3.0242,0.044167,4.7073,-2.7829,-1.7417,1
1.3815,3.2173,2.682,0.48347,0.17466,4.834,-5.7315,-7.9095,2
0.30256,2.5484,1.5305,-0.33064,-1.3486,4.4256,-3.6345,-1.1912,2
2.2363,0.9561,7.6853,3.7941,-1.3732,6.8858,-4.8399,-3.8019,2
1.7565,5.5296,1.1151,2.2454,0.2801,5.9553,-1.0432,-6.2311,2
5.8207,7.7355,11.127,4.5225,5.9946,9.4292,1.2991,0.35894,2
4.0803,5.2514,8.239,3.1858,1.3318,5.8508,0.15637,-7.5065,2
6.1657,7.1367,7.0983,0.86642,3.1607,7.6837,-1.919,-3.2077,2
1.6901,7.6096,5.8193,1.0588,3.8895,5.9093,0.98862,-2.5564,2
1.1172,2.4133,3.5981,-0.36303,-1.1773,3.0461,-4.1329,-3.6025,1
5.1072,7.1096,9.758,5.2471,-0.157,8.0233,2.9305,3.4175,2
2.7408,4.3216,5.5318,-1.368,1.0131,5.8026,-4.0419,-1.344,1
2.2471,2.3111,2.4594,-3.8984,-1.7797,3.8873,-6.6929,-8.0812,2
1.7695,3.9655,3.4431,-1.079,-0.82372,2.7398,-5.8593,-4.3134,1
1.2606,1.7231,3.8901,-0.1962,-3.3895,5.7461,-2.0633,-2.1731,1
2.6635,0.80015,-2.1715,1.837,-3.2836,6.0889,3.1567,-3.0599,2
2.7735,1.0389,0.088099,-0.20032,-0.71171,5.8971,-4.6815,-6.2063,1
5.1737,3.6542,4.2879,3.1403,-0.075241,4.5151,-2.424,-2.7479,2
4.036,2.3909,6.5848,-2.4732,-2.9283,4.8846,-1.5833,-4.3115,2
2.2397,3.2642,1.7886,-0.67385,-1.4044,6.5428,-4.6066,-10.103,2
0.39963,4.9432,0.32036,-0.65092,1.783,5.4143,-3.1178,-2.7356,2
0.48123,1.4869,2.0985,2.715,-0.81158,7.7652,-3.5972,-8.0699,2
4.3248,6.7399,3.5441,-0.36243,-1.3104,3.3782,-4.0556,-9.9047,2
0.64393,3.3898,8.746,0.91361,-1.7835,3.7746,-2.5964,0.86738,1
1.7545,5.6543,2.7825,3.7139,0.10397,7.2131,-0.56526,-5.3465,2
5.0352,5.5721,6.7737,0.072925,2.7102,7.8043,-5.684,1.1258,2
2.0103,1.232,0.40581,1.8018,-1.5572,6.4456,-1.6664,4.8734,2
1.8848,3.6053,6.2896,2.2688,1.3033,6.2581,-1.7727,-0.16344,2
0.54458,3.0132,4.4413,-0.16144,1.5284,5.3259,-6.2024,0.27259,2
4.2945,3.5557,3.8769,0.90901,0.46416,8.4497,1.8201,2.672,2
2.507,5.322,11.014,-3.4491,2.3891,7.9886,-2.3267,-5.1575,2
3.6005,3.3882,3.7347,5.8353,-0.72889,7.0515,0.38771,2.1547,2
1.6681,8.1297,5.8763,-4.544,3.7193,6.2172,-8.455,-10.806,2
-1.7367,2.8259,-1.6879,-2.5498,-3.1297,3.8389,-6.7366,-3.6301,1
-2.0501,1.6208,1.3602,-3.9363,-4.6241,3.7458,-0.50506,-10.814,1
5.7348,5.439,7.7504,-0.031681,0.71046,6.0924,-6.179,-2.2399,2
0.82291,5.2844,3.9645,-1.5781,0.65311,5.0717,-7.2741,-9.3093,2
3.699,3.1724,1.8781,-2.7283,0.25587,8.2581,-3.0395,-2.4775,2
6.0626,8.6804,8.305,1.0768,1.0029,5.2925,-1.6442,-1.2818,2
-1.4009,1.6316,-4.4194,1.754,1.3238,8.0613,1.8808,-4.2231,2
3.5661,6.2644,-0.68355,2.1602,3.314,5.6519,3.7909,0.19236,2
1.9967,1.4441,4.0493,-0.9671,-3.1051,5.0983,-6.0738,-2.5011,1
