0.85837,5.033,2.2839,-3.293,-0.32018,6.4469,-7.6588,-0.68964,1
3.944,5.9515,8.9381,4.6281,3.8328,9.1647,0.44497,1.6604,2
5.9294,5.0749,8.9875,1.2328,3.1294,9.4957,0.97364,-3.3017,2
1.6988,4.3512,1.1738,-0.41147,-1.342,3.7228,-6.2279,-3.7333,1
0.39001,3.4833,5.2722,-3.3194,-1.6072,4.4799,-6.4017,-5.1022,1
5.6188,5.0249,1.5215,2.5098,1.3754,9.6279,-2.9982,-5.2452,2
5.0274,6.7405,3.5086,4.3205,1.5045,8.2212,-2.3888,0.021581,2
-1.4499,0.79451,1.931,-5.3956,-1.3138,0.53874,-7.3924,-12.225,1
5.2184,8.9321,8.7467,7.7718,4.1993,10.591,1.7357,1.8859,2
1.7174,3.7611,4.1831,-1.2945,-1.8893,4.9905,-3.5407,-9.2945,1
4.3955,9.7514,6.2215,3.4684,3.3102,8.0025,-4.3244,0.36075,2
0.0039965,0.42804,8.6389,-2.5588,-3.7198,3.2157,-6.2526,-7.5966,1
0.69226,2.7151,-1.1189,-6.1095,0.33702,2.0816,-7.6034,-6.2113,1
4.5356,4.7742,5.8193,1.5812,2.4581,8.2393,4.5337,2.7414,2
2.6782,5.618,6.2446,-0.20061,-2.9051,6.3824,-5.1197,-1.5166,2
3.7798,2.9967,5.6337,1.1749,-0.83533,8.4891,-1.3949,-6.567,2
6.2758,6.5413,11.052,6.0562,2.3912,9.0244,-0.30479,4.1228,2
3.2387,4.1836,10.63,-0.03707,1.3191,7.0221,-3.8072,-2.0445,2
6.6498,6.6368,5.5338,2.2303,4.1218,9.6621,1.1521,0.77603,2
0.93567,5.1501,4.9094,0.20139,3.374,6.9534,-4.1118,-1.7955,2
6.7615,8.6263,2.3002,0.74691,-0.51965,8.9887,-1.0453,-4.7248,2
1.1652,1.9447,3.4499,-6.4787,0.71365,4.4423,-3.0594,-15.932,2
1.6961,2.1481,3.4224,-1.0534,-2.9119,4.8752,-4.3642,-1.5477,1
