1.5712,2.9229,2.6068,-2.14,-0.93495,5.6937,-3.3443,-5.7708,1
0.99502,2.9125,5.6354,3.4084,-3.6941,7.1374,-3.2118,-3.6682,2
4.3097,7.3172,4.6667,-1.9319,-1.6459,7.3901,-1.0471,-3.4025,2
0.27349,1.6571,2.0183,1.0104,-3.5856,4.1755,-5.1571,-6.1368,2
3.2513,3.7275,4.891,0.77082,-5.1458,5.4782,-2.3554,-5.3904,2
-0.89868,3.3128,2.8591,-1.0184,1.5482,8.9484,-3.2311,-2.3209,2
0.62544,4.6486,0.6918,-0.43729,2.6138,6.5096,-3.274,-3.5994,2
0.7423,2.1115,6.2419,-2.5402,1.417,6.3722,-5.8103,-4.0595,2
1.9619,3.5837,4.751,-1.0148,0.50837,3.1411,-3.3316,-6.6169,2
4.7425,2.7907,3.73,-0.55577,2.5403,1.3383,-6.1299,-6.8435,2
0.96501,2.6772,4.8269,-1.0414,3.3937,4.5197,-5.7988,-4.162,2
0.0041709,2.5557,4.5245,-2.1323,3.4724,4.3158,-3.6377,0.22953,2
-0.57547,1.7716,5.465,-0.022561,-1.6621,6.7452,-3.2079,-4.3202,2
-0.50793,2.3857,6.2429,0.54907,1.8284,2.8151,-5.4947,-3.7635,2
0.74594,7.025,4.2102,-1.102,-2.5625,2.8554,-1.7676,-3.6518,2
4.4059,1.0545,3.1248,0.84364,-0.02278,6.9144,-3.2669,-4.3855,2
-0.49386,0.52151,2.4024,-1.5536,-0.18184,6.9788,-4.1221,-1.5221,2
0.99286,2.4685,4.1188,-2.0022,-0.97816,4.2543,-5.0447,-6.587,1
3.0808,4.6139,2.6612,-0.077888,-1.0454,5.5114,-3.9706,-5.3041,2
0.5619,2.5345,3.5299,-0.31561,-0.5799,3.2908,-4.8302,-2.9018,2
0.77244,2.2517,2.8023,-2.0077,-1.9038,5.1441,-4.1043,-5.4457,1
0.53277,2.2408,3.7852,-2.0712,-2.2209,4.725,-3.4987,-6.188,1
0.64046,2.5064,3.8266,-2.0973,-0.57103,4.7281,-3.7632,-4.704,1
1.3424,4.0876,2.3099,-3.1142,1.6911,3.4972,-5.8315,-4.6947,2
1.4735,2.5295,2.2247,-1.2853,-0.87621,4.584,-5.663,-5.1246,1
1.0055,2.0716,4.1544,-1.2453,-1.7285,4.5656,-3.624,-5.2939,1
0.89253,2.4486,3.844,-1.3703,-1.5362,3.2882,-3.8854,-4.7385,1
0.59014,2.5794,3.4222,-1.8267,-1.6379,5.4211,-3.3388,-5.7649,1
2.4603,3.1614,-0.052544,-2.3817,-0.053886,4.8692,-2.2719,-0.45992,2
1.0134,2.6643,2.0439,0.39642,0.24318,2.964,-4.3469,-6.9244,2
-1.1473,3.8336,4.0736,-0.025345,0.094016,6.815,-6.628,-5.3029,2
1.0123,2.7518,3.2963,-1.7401,0.1176,3.8594,-4.3888,-5.123,1
1.4314,3.2507,2.1804,-1.4428,-1.0467,4.1961,-4.2848,-4.4052,1
2.2764,3.7939,4.1536,0.040377,-2.1252,6.8508,-6.9238,-5.627,2
-0.12395,2.2864,1.7884,-1.1338,-0.58991,0.65359,-5.1468,-5.7087,2
